transaction_id,sender_id,receiver_id,amount,timestamp
T8332,MULE020,MULE009,8756.0,2026-01-19 14:46:00
T1774,A00359,A00121,2476.1,2026-01-25 00:02:00
T7334,A00299,MULE003,9324.25,2026-01-03 22:54:00
T3011,A00182,A00355,2894.55,2026-01-01 10:50:00
T273,A00008,A00370,806.36,2026-01-30 19:11:00
T10619,MULE006,MULE003,8409.0,2026-01-16 13:13:00
T798,A00181,A00235,3125.08,2026-01-14 12:53:00
T3619,A00242,A00343,1943.83,2026-01-22 02:14:00
T2382,A00345,A00089,2124.5,2026-01-23 06:05:00
T2830,A00180,A00365,2148.56,2026-01-15 13:21:00
T7009,A00388,MULE012,9567.86,2026-01-28 04:34:00
T5587,A00190,A00120,1644.12,2026-01-13 04:46:00
T12121,MULE007,SHELL013,937.68,2026-01-29 23:41:00
T11363,MULE018,SHELL005,538.98,2026-01-18 11:59:00
T4634,A00123,A00204,111.03,2026-01-03 04:10:00
T313,A00008,A00136,2729.2,2026-01-21 16:44:00
T6511,A00181,A00234,1371.95,2026-01-22 11:43:00
T747,A00087,A00072,1417.7,2026-01-13 05:10:00
T3570,A00160,A00141,2846.74,2026-01-06 08:34:00
T791,A00304,A00220,2005.3,2026-01-10 18:36:00
T2477,A00218,A00194,2899.71,2026-01-18 00:37:00
T6121,A00286,A00134,3859.55,2026-01-09 17:15:00
T9203,MULE005,MULE012,8944.0,2026-01-19 18:39:00
T12130,SHELL003,A00141,5047.34,2026-01-29 13:41:00
T2571,A00256,A00053,3591.4,2026-01-26 21:43:00
T5754,A00254,A00272,4127.56,2026-01-08 14:25:00
T8584,MULE014,MULE017,8526.0,2026-01-20 10:30:00
T11239,MULE001,SHELL013,1113.1,2026-01-22 00:23:00
T6449,A00262,A00156,2552.93,2026-01-22 23:58:00
T5600,A00330,A00015,4575.93,2026-01-03 23:49:00
T9510,MULE019,MULE009,8826.0,2026-01-18 14:02:00
T4356,A00156,A00108,2755.64,2026-01-05 09:29:00
T2164,A00258,A00253,4658.6,2026-01-22 07:16:00
T9546,MULE011,MULE010,8805.0,2026-01-05 07:21:00
T9358,MULE010,MULE015,8158.0,2026-01-09 18:58:00
T381,A00140,A00227,3343.5,2026-01-23 02:28:00
T11840,SHELL014,A00325,8049.18,2026-01-29 18:40:00
T1293,A00199,A00241,4597.72,2026-01-03 02:43:00
T1913,A00142,A00028,410.51,2026-01-16 17:04:00
T11748,SHELL011,A00098,11140.35,2026-01-30 19:01:00
T600,A00316,A00380,2975.47,2026-01-12 00:49:00
T3893,A00374,A00338,1575.43,2026-01-22 00:47:00
T4142,A00104,A00381,837.95,2026-01-10 16:39:00
T5541,A00358,A00386,4749.08,2026-01-05 03:54:00
T1653,A00182,A00067,3110.02,2026-01-23 14:11:00
T3635,A00055,A00239,4050.52,2026-01-16 18:14:00
T6796,A00155,A00293,776.45,2026-01-06 08:49:00
T11038,SHELL002,A00333,3864.96,2026-01-27 22:31:00
T1894,A00112,A00068,1856.19,2026-01-11 21:07:00
T1945,A00342,A00076,4017.92,2026-01-21 02:53:00
T3396,A00124,A00365,1537.62,2026-01-16 07:53:00
T3389,A00396,A00102,4509.38,2026-01-21 15:57:00
T6503,A00287,A00055,4508.38,2026-01-01 07:37:00
T4363,A00302,A00245,3212.58,2026-01-28 00:04:00
T12704,SHELL005,A00121,2825.46,2026-01-13 19:32:00
T376,A00383,A00272,1154.15,2026-01-20 02:34:00
T1967,A00387,A00071,1076.36,2026-01-18 08:59:00
T3958,A00216,A00202,3619.62,2026-01-02 19:32:00
T6196,A00340,A00268,1523.5,2026-01-14 02:00:00
T11661,MULE017,SHELL014,1405.67,2026-01-12 02:50:00
T4424,A00016,A00214,425.04,2026-01-04 20:40:00
T5352,A00141,A00015,3959.72,2026-01-19 22:48:00
T5697,A00061,A00215,2485.55,2026-01-23 19:19:00
T1244,A00133,A00209,2001.36,2026-01-29 16:21:00
T8843,MULE011,MULE004,8087.0,2026-01-21 11:40:00
T10481,MULE008,MULE007,8268.0,2026-01-22 12:37:00
T7678,A00261,MULE011,9075.77,2026-01-10 17:16:00
T942,A00352,A00323,4694.12,2026-01-04 19:47:00
T11268,SHELL015,A00336,8596.9,2026-01-27 13:11:00
T1472,A00142,A00300,686.28,2026-01-12 01:31:00
T3347,A00246,A00327,4237.19,2026-01-10 21:56:00
T4523,A00153,A00060,3061.54,2026-01-19 18:27:00
T2658,A00311,A00249,2060.81,2026-01-28 21:06:00
T2854,A00254,A00351,2709.1,2026-01-24 08:51:00
T4507,A00005,A00167,4291.5,2026-01-13 09:27:00
T12557,MULE014,SHELL007,807.25,2026-01-18 21:02:00
T11678,SHELL007,A00103,7573.68,2026-01-21 23:06:00
T12711,MULE014,SHELL005,692.65,2026-01-16 20:26:00
T4046,A00097,A00207,303.79,2026-01-03 16:01:00
T11647,MULE007,SHELL003,1264.66,2026-01-10 20:44:00
T4063,A00269,A00092,2592.85,2026-01-03 00:50:00
T5327,A00314,A00220,225.54,2026-01-21 14:51:00
T12054,SHELL015,A00185,7663.38,2026-01-08 14:47:00
T6579,A00398,A00005,1639.93,2026-01-30 20:47:00
T9803,MULE011,MULE007,8826.0,2026-01-06 05:18:00
T8169,MULE006,MULE020,8239.0,2026-01-11 13:05:00
T4307,A00001,A00016,3134.46,2026-01-01 12:14:00
T9708,MULE018,MULE014,8115.0,2026-01-06 06:51:00
T5140,A00238,A00165,1375.67,2026-01-17 12:41:00
T9426,MULE001,MULE016,8108.0,2026-01-20 22:03:00
T10018,MULE018,MULE010,8945.0,2026-01-11 13:30:00
T7245,A00276,MULE007,9104.57,2026-01-04 11:23:00
T299,A00398,A00118,3074.62,2026-01-17 00:49:00
T3991,A00314,A00248,4205.86,2026-01-19 20:46:00
T1050,A00070,A00400,4271.35,2026-01-26 21:08:00
T10718,MULE003,MULE014,8307.0,2026-01-12 14:04:00
T3824,A00186,A00171,1075.03,2026-01-12 18:55:00
T10127,MULE018,MULE020,8697.0,2026-01-01 21:32:00
T10414,MULE020,MULE015,8286.0,2026-01-15 20:09:00
T2036,A00205,A00183,2431.55,2026-01-28 10:49:00
T4040,A00179,A00350,984.04,2026-01-24 14:19:00
T8543,MULE001,MULE005,8905.0,2026-01-09 19:23:00
T11006,SHELL012,A00068,9523.13,2026-01-01 01:23:00
T12165,MULE018,SHELL015,732.16,2026-01-13 13:03:00
T7021,A00272,MULE007,9283.11,2026-01-13 21:06:00
T1973,A00214,A00092,2510.24,2026-01-30 08:16:00
T8127,MULE006,MULE020,8096.0,2026-01-29 01:37:00
T2100,A00029,A00043,1638.13,2026-01-14 13:28:00
T1500,A00132,A00026,1895.13,2026-01-28 13:51:00
T5206,A00398,A00267,607.78,2026-01-13 20:04:00
T3513,A00085,A00269,3603.9,2026-01-22 13:35:00
T11876,SHELL012,A00249,9851.68,2026-01-09 18:29:00
T9104,MULE012,MULE003,8304.0,2026-01-04 00:59:00
T653,A00153,A00238,3400.15,2026-01-25 18:40:00
T171,A00127,A00103,4212.22,2026-01-29 06:39:00
T6829,A00053,A00195,3287.41,2026-01-12 11:54:00
T7131,A00062,MULE002,9838.57,2026-01-03 16:49:00
T9587,MULE012,MULE014,8962.0,2026-01-26 19:54:00
T4086,A00103,A00066,2639.31,2026-01-02 14:59:00
T243,A00169,A00211,3499.0,2026-01-14 02:48:00
T10260,MULE014,MULE006,8340.0,2026-01-03 21:54:00
T5799,A00348,A00287,3197.39,2026-01-09 07:45:00
T11050,SHELL020,A00221,8901.44,2026-01-05 19:11:00
T4372,A00126,A00371,4170.09,2026-01-29 17:32:00
T1645,A00389,A00219,4232.22,2026-01-03 22:54:00
T6356,A00225,A00337,2831.7,2026-01-05 00:44:00
T7372,A00183,MULE008,9436.83,2026-01-21 15:41:00
T5595,A00226,A00325,4463.92,2026-01-16 11:08:00
T2757,A00090,A00270,3668.8,2026-01-14 22:50:00
T5795,A00392,A00259,4053.94,2026-01-10 02:20:00
T12895,MULE014,SHELL006,1132.6,2026-01-26 07:51:00
T10010,MULE012,MULE014,8254.0,2026-01-17 21:12:00
T9773,MULE001,MULE005,8483.0,2026-01-03 21:57:00
T8919,MULE018,MULE017,8375.0,2026-01-13 13:50:00
T5232,A00360,A00364,4345.63,2026-01-02 11:22:00
T2077,A00320,A00381,4793.91,2026-01-27 07:32:00
T4104,A00054,A00351,1244.94,2026-01-18 08:23:00
T12434,SHELL006,A00131,9624.17,2026-01-02 03:34:00
T3997,A00164,A00277,1849.66,2026-01-07 02:54:00
T4802,A00072,A00113,3524.0,2026-01-05 01:37:00
T5969,A00213,A00381,3109.53,2026-01-04 08:45:00
T8217,MULE009,MULE005,8520.0,2026-01-21 17:20:00
T7279,A00085,MULE003,9513.11,2026-01-05 06:43:00
T9893,MULE013,MULE007,8726.0,2026-01-18 02:38:00
T3967,A00235,A00358,4955.78,2026-01-12 23:27:00
T9021,MULE015,MULE019,8900.0,2026-01-21 05:00:00
T12725,MULE008,SHELL018,1186.73,2026-01-27 12:27:00
T12187,MULE008,SHELL007,1212.05,2026-01-25 10:45:00
T8067,MULE014,MULE004,8078.0,2026-01-22 09:35:00
T6755,A00335,A00007,4898.34,2026-01-01 03:30:00
T8630,MULE009,MULE005,8148.0,2026-01-13 18:40:00
T5850,A00104,A00060,3052.83,2026-01-29 16:05:00
T11956,SHELL004,A00139,10680.51,2026-01-15 03:38:00
T7637,A00385,MULE015,9874.94,2026-01-23 09:36:00
T10811,MULE019,MULE014,8139.0,2026-01-11 11:49:00
T4662,A00318,A00327,2468.77,2026-01-27 16:27:00
T4079,A00066,A00340,3478.55,2026-01-04 05:01:00
T6055,A00257,A00313,4475.49,2026-01-10 06:39:00
T10985,MULE017,MULE003,8559.0,2026-01-16 00:34:00
T5975,A00253,A00053,946.05,2026-01-07 11:12:00
T10419,MULE006,MULE017,8072.0,2026-01-15 12:10:00
T641,A00234,A00289,382.91,2026-01-22 01:02:00
T1271,A00220,A00087,123.68,2026-01-12 04:53:00
T11177,MULE007,SHELL004,1231.84,2026-01-24 21:50:00
T2779,A00358,A00064,2086.81,2026-01-29 01:08:00
T4604,A00297,A00123,3621.34,2026-01-20 19:30:00
T4933,A00128,A00076,1718.73,2026-01-05 16:26:00
T6061,A00001,A00039,1030.37,2026-01-24 00:30:00
T1986,A00279,A00166,4374.97,2026-01-14 16:51:00
T3862,A00216,A00205,4811.69,2026-01-05 13:17:00
T3481,A00288,A00143,2468.41,2026-01-25 06:24:00
T1535,A00383,A00335,4262.44,2026-01-01 12:29:00
T326,A00017,A00354,1915.6,2026-01-21 04:17:00
T9871,MULE012,MULE006,8046.0,2026-01-17 01:09:00
T5765,A00237,A00232,747.08,2026-01-20 13:38:00
T2339,A00044,A00099,4780.32,2026-01-25 15:49:00
T7900,A00336,MULE015,9391.86,2026-01-01 15:25:00
T3981,A00048,A00047,3587.16,2026-01-19 09:58:00
T11086,SHELL013,A00223,3020.97,2026-01-24 18:15:00
T8024,MULE004,MULE009,8531.0,2026-01-04 23:34:00
T4055,A00288,A00248,3087.35,2026-01-14 22:07:00
T2238,A00149,A00019,2488.73,2026-01-23 02:57:00
T5230,A00176,A00164,1379.2,2026-01-08 05:13:00
T12823,MULE002,SHELL007,853.37,2026-01-01 15:43:00
T4572,A00247,A00340,424.97,2026-01-15 06:55:00
T12576,SHELL003,A00088,4462.24,2026-01-14 05:14:00
T5475,A00367,A00198,696.34,2026-01-25 22:16:00
T7455,A00083,MULE017,9555.09,2026-01-30 19:39:00
T12350,SHELL016,A00253,9839.82,2026-01-28 18:11:00
T865,A00374,A00197,1822.52,2026-01-20 13:00:00
T8883,MULE004,MULE017,8833.0,2026-01-27 03:17:00
T4943,A00159,A00288,4720.85,2026-01-11 09:09:00
T2254,A00253,A00156,1250.12,2026-01-26 08:12:00
T6011,A00115,A00336,2737.72,2026-01-02 20:10:00
T6912,A00319,A00134,2837.63,2026-01-29 05:41:00
T8511,MULE017,MULE001,8935.0,2026-01-29 18:02:00
T6999,A00202,A00122,303.5,2026-01-19 00:19:00
T372,A00015,A00093,1439.02,2026-01-15 01:29:00
T11498,SHELL006,A00240,3784.68,2026-01-20 18:28:00
T12326,SHELL019,A00245,8900.68,2026-01-07 15:50:00
T610,A00019,A00204,3961.01,2026-01-09 11:30:00
T8052,MULE014,MULE004,8611.0,2026-01-14 21:14:00
T10876,MULE011,MULE001,8405.0,2026-01-20 18:28:00
T11327,MULE012,SHELL004,1318.67,2026-01-23 13:43:00
T9061,MULE001,MULE011,8253.0,2026-01-19 16:02:00
T12078,SHELL002,A00227,8863.23,2026-01-26 15:38:00
T12028,SHELL009,A00357,9996.59,2026-01-18 09:57:00
T12544,SHELL020,A00258,4121.94,2026-01-15 07:23:00
T9797,MULE002,MULE008,8157.0,2026-01-11 12:13:00
T5831,A00344,A00047,2923.54,2026-01-18 02:39:00
T2365,A00192,A00277,4928.01,2026-01-12 03:46:00
T3214,A00263,A00192,723.65,2026-01-25 17:23:00
T7149,A00219,MULE001,9512.05,2026-01-11 14:54:00
T5457,A00247,A00297,3545.08,2026-01-22 19:34:00
T912,A00379,A00319,1288.66,2026-01-17 18:15:00
T11755,MULE005,SHELL009,674.16,2026-01-04 17:12:00
T11336,SHELL010,A00135,8284.97,2026-01-03 15:05:00
T3790,A00110,A00158,2558.72,2026-01-15 13:32:00
T9512,MULE002,MULE019,8826.0,2026-01-05 13:19:00
T10952,MULE017,MULE011,8966.0,2026-01-31 00:00:00
T5582,A00052,A00237,3916.65,2026-01-18 15:41:00
T7839,A00334,MULE014,9138.75,2026-01-27 03:11:00
T11264,SHELL016,A00027,4011.87,2026-01-19 00:06:00
T9091,MULE008,MULE007,8778.0,2026-01-25 15:54:00
T5061,A00202,A00236,3008.62,2026-01-09 22:12:00
T6843,A00290,A00095,3243.77,2026-01-22 06:00:00
T1424,A00381,A00359,3773.72,2026-01-10 14:00:00
T12750,SHELL011,A00078,7269.29,2026-01-25 15:48:00
T480,A00357,A00246,3195.51,2026-01-07 03:17:00
T663,A00375,A00295,1662.63,2026-01-28 05:05:00
T7629,A00134,MULE017,9440.85,2026-01-14 08:35:00
T6438,A00087,A00084,4706.99,2026-01-05 14:55:00
T11670,SHELL011,A00106,6385.39,2026-01-04 03:02:00
T10558,MULE009,MULE002,8572.0,2026-01-10 00:09:00
T2989,A00149,A00193,875.21,2026-01-19 04:07:00
T1120,A00216,A00339,594.8,2026-01-24 16:18:00
T2777,A00006,A00218,3417.46,2026-01-07 05:00:00
T4536,A00283,A00245,298.57,2026-01-22 19:41:00
T12912,SHELL001,A00027,9366.37,2026-01-02 06:34:00
T9227,MULE019,MULE011,8933.0,2026-01-04 18:01:00
T2687,A00308,A00146,814.77,2026-01-02 13:30:00
T6350,A00388,A00360,1499.13,2026-01-28 14:37:00
T7190,A00265,MULE007,9098.56,2026-01-21 04:22:00
T10750,MULE015,MULE003,8419.0,2026-01-19 07:38:00
T9604,MULE005,MULE007,8811.0,2026-01-16 21:11:00
T11552,SHELL015,A00353,9945.47,2026-01-17 14:39:00
T5574,A00142,A00361,345.59,2026-01-17 09:19:00
T6136,A00306,A00224,4373.99,2026-01-07 05:33:00
T5270,A00300,A00121,2765.0,2026-01-26 02:58:00
T4428,A00156,A00275,3065.95,2026-01-15 00:34:00
T12179,MULE013,SHELL004,574.82,2026-01-28 16:46:00
T5248,A00369,A00056,4873.59,2026-01-03 18:24:00
T8138,MULE009,MULE010,8172.0,2026-01-13 07:43:00
T3982,A00135,A00075,3607.85,2026-01-25 05:59:00
T9372,MULE013,MULE016,8577.0,2026-01-02 14:34:00
T12381,MULE018,SHELL007,1127.1,2026-01-06 04:33:00
T2894,A00104,A00072,2454.08,2026-01-26 14:47:00
T2670,A00113,A00369,1362.38,2026-01-22 16:14:00
T3978,A00159,A00260,3531.12,2026-01-26 12:11:00
T8566,MULE016,MULE007,8654.0,2026-01-26 16:28:00
T280,A00383,A00047,2226.46,2026-01-05 11:31:00
T10261,MULE006,MULE015,8340.0,2026-01-27 11:04:00
T12482,SHELL012,A00367,5887.25,2026-01-14 22:45:00
T7508,A00075,MULE006,9765.38,2026-01-25 03:34:00
T8496,MULE012,MULE016,8778.0,2026-01-07 00:54:00
T9610,MULE018,MULE015,8679.0,2026-01-12 20:50:00
T11458,SHELL006,A00151,6060.21,2026-01-14 07:03:00
T9860,MULE015,MULE008,8282.0,2026-01-01 20:24:00
T7453,A00299,MULE010,9925.3,2026-01-01 17:43:00
T9074,MULE003,MULE004,8939.0,2026-01-05 05:36:00
T5198,A00060,A00058,1974.65,2026-01-05 18:08:00
T4665,A00199,A00165,3248.38,2026-01-10 01:29:00
T1695,A00287,A00264,601.64,2026-01-25 16:35:00
T11576,SHELL005,A00050,6500.42,2026-01-21 01:30:00
T5019,A00400,A00076,4314.5,2026-01-01 16:53:00
T6134,A00194,A00073,3958.25,2026-01-06 17:40:00
T3480,A00150,A00220,556.01,2026-01-19 11:49:00
T5555,A00177,A00068,3016.37,2026-01-13 16:46:00
T4417,A00022,A00165,3925.1,2026-01-02 06:13:00
T12107,MULE018,SHELL001,1416.87,2026-01-10 16:29:00
T4156,A00036,A00091,761.22,2026-01-14 15:47:00
T12951,MULE002,SHELL006,1391.01,2026-01-27 21:40:00
T4884,A00136,A00374,1489.88,2026-01-28 03:04:00
T5808,A00178,A00287,4952.91,2026-01-26 18:18:00
T3810,A00241,A00024,3928.02,2026-01-18 18:03:00
T2553,A00111,A00227,3514.04,2026-01-29 21:21:00
T11202,SHELL017,A00337,7527.26,2026-01-16 23:54:00
T10365,MULE011,MULE010,8533.0,2026-01-28 11:19:00
T4297,A00103,A00389,2894.01,2026-01-14 14:09:00
T9676,MULE001,MULE014,8218.0,2026-01-24 22:49:00
T4684,A00394,A00171,1659.73,2026-01-06 15:08:00
T8847,MULE007,MULE018,8102.0,2026-01-27 23:50:00
T10944,MULE008,MULE009,8445.0,2026-01-27 03:40:00
T9317,MULE011,MULE014,8134.0,2026-01-21 20:28:00
T11922,SHELL019,A00083,4005.65,2026-01-06 12:23:00
T8216,MULE002,MULE007,8780.0,2026-01-16 11:36:00
T5594,A00336,A00352,3463.33,2026-01-12 19:35:00
T10689,MULE020,MULE010,8459.0,2026-01-19 10:24:00
T2210,A00219,A00152,2885.82,2026-01-26 01:49:00
T12946,SHELL015,A00316,13102.56,2026-01-07 22:18:00
T9395,MULE008,MULE016,8018.0,2026-01-18 05:27:00
T5403,A00129,A00274,4004.72,2026-01-30 02:24:00
T2411,A00160,A00033,3167.37,2026-01-05 09:39:00
T6898,A00358,A00239,4656.74,2026-01-07 16:20:00
T4564,A00223,A00248,1433.72,2026-01-24 03:47:00
T185,A00091,A00376,2656.56,2026-01-30 14:28:00
T10101,MULE017,MULE002,8524.0,2026-01-07 16:09:00
T1270,A00290,A00291,1886.02,2026-01-15 09:31:00
T4517,A00278,A00372,2079.1,2026-01-24 21:29:00
T2351,A00394,A00046,855.71,2026-01-19 12:51:00
T554,A00012,A00047,4731.64,2026-01-24 00:04:00
T1398,A00293,A00068,4898.44,2026-01-11 09:39:00
T1385,A00253,A00295,4356.97,2026-01-23 08:05:00
T8082,MULE004,MULE005,8871.0,2026-01-13 16:08:00
T10214,MULE008,MULE006,8365.0,2026-01-06 08:39:00
T5857,A00289,A00328,2334.86,2026-01-13 22:18:00
T4904,A00267,A00105,1870.48,2026-01-19 02:32:00
T298,A00311,A00382,2533.96,2026-01-14 00:36:00
T444,A00313,A00146,3786.72,2026-01-21 10:20:00
T11428,SHELL016,A00359,12972.29,2026-01-24 03:56:00
T10086,MULE006,MULE012,8222.0,2026-01-21 14:50:00
T5216,A00066,A00399,3503.35,2026-01-23 14:22:00
T10083,MULE009,MULE015,8711.0,2026-01-29 13:32:00
T5716,A00305,A00352,3126.73,2026-01-29 08:14:00
T2078,A00049,A00304,1750.51,2026-01-04 01:28:00
T9367,MULE017,MULE012,8105.0,2026-01-12 14:51:00
T11300,SHELL020,A00243,5105.35,2026-01-03 10:38:00
T6018,A00279,A00214,2725.35,2026-01-19 06:30:00
T4752,A00009,A00354,473.71,2026-01-26 17:18:00
T10387,MULE011,MULE012,8547.0,2026-01-20 22:05:00
T2230,A00276,A00098,521.86,2026-01-22 02:11:00
T8789,MULE008,MULE014,8376.0,2026-01-28 01:11:00
T2843,A00098,A00099,3552.83,2026-01-05 11:44:00
T2538,A00259,A00393,3919.6,2026-01-19 15:56:00
T195,A00044,A00124,3628.37,2026-01-23 05:39:00
T10783,MULE012,MULE001,8879.0,2026-01-09 19:42:00
T7363,A00117,MULE006,9363.25,2026-01-24 12:43:00
T6637,A00106,A00089,132.15,2026-01-08 15:15:00
T7499,A00007,MULE018,9277.44,2026-01-15 20:53:00
T5291,A00236,A00277,4236.83,2026-01-05 19:26:00
T818,A00280,A00112,4949.9,2026-01-05 15:51:00
T3368,A00161,A00262,3607.26,2026-01-24 03:04:00
T10410,MULE003,MULE002,8689.0,2026-01-01 18:28:00
T6554,A00250,A00163,1603.79,2026-01-11 09:19:00
T2579,A00389,A00064,1613.36,2026-01-20 12:02:00
T1132,A00136,A00238,345.39,2026-01-08 22:49:00
T9976,MULE011,MULE019,8828.0,2026-01-13 23:00:00
T5506,A00233,A00040,2889.81,2026-01-18 03:50:00
T6855,A00130,A00172,4991.77,2026-01-23 01:15:00
T6762,A00026,A00157,2494.77,2026-01-30 11:17:00
T7682,A00259,MULE002,9196.89,2026-01-29 10:04:00
T11301,MULE019,SHELL010,553.37,2026-01-09 03:33:00
T10055,MULE011,MULE004,8229.0,2026-01-04 20:53:00
T321,A00253,A00060,576.24,2026-01-25 11:08:00
T7136,A00170,MULE016,9664.84,2026-01-24 18:58:00
T1372,A00347,A00360,1226.66,2026-01-15 08:51:00
T4043,A00338,A00281,4175.67,2026-01-21 09:15:00
T12764,SHELL019,A00157,6708.77,2026-01-09 15:12:00
T7853,A00336,MULE018,9943.76,2026-01-29 16:06:00
T2655,A00002,A00327,4791.98,2026-01-15 15:54:00
T908,A00115,A00265,4908.93,2026-01-19 05:55:00
T306,A00090,A00103,747.58,2026-01-25 13:10:00
T3951,A00125,A00300,2525.38,2026-01-27 21:37:00
T5530,A00113,A00361,4502.53,2026-01-19 15:50:00
T8029,MULE016,MULE011,8693.0,2026-01-24 22:20:00
T11546,SHELL002,A00074,6272.72,2026-01-01 08:24:00
T9635,MULE016,MULE011,8005.0,2026-01-11 19:14:00
T8815,MULE006,MULE011,8185.0,2026-01-11 19:10:00
T9799,MULE007,MULE009,8699.0,2026-01-30 02:46:00
T11825,MULE014,SHELL008,1356.63,2026-01-10 21:31:00
T7256,A00135,MULE014,9975.35,2026-01-27 03:30:00
T10919,MULE015,MULE010,8274.0,2026-01-28 05:36:00
T927,A00163,A00232,1432.58,2026-01-04 09:34:00
T245,A00019,A00233,531.49,2026-01-12 11:41:00
T10112,MULE019,MULE011,8555.0,2026-01-10 03:50:00
T7470,A00199,MULE003,9406.11,2026-01-12 12:38:00
T16,A00041,A00120,4345.77,2026-01-18 07:11:00
T144,A00287,A00305,1654.76,2026-01-21 03:24:00
T5984,A00155,A00227,4398.32,2026-01-01 20:13:00
T2364,A00326,A00257,1096.94,2026-01-07 11:30:00
T10823,MULE019,MULE002,8734.0,2026-01-01 07:32:00
T130,A00311,A00336,1679.02,2026-01-21 02:32:00
T1162,A00162,A00061,4905.29,2026-01-30 17:39:00
T9036,MULE009,MULE013,8806.0,2026-01-19 06:08:00
T12734,SHELL013,A00118,7673.8,2026-01-14 19:44:00
T5954,A00329,A00326,3485.82,2026-01-15 14:44:00
T8999,MULE017,MULE015,8578.0,2026-01-08 13:46:00
T5301,A00280,A00205,4481.4,2026-01-14 20:10:00
T8367,MULE013,MULE020,8906.0,2026-01-07 16:50:00
T5459,A00130,A00193,1239.5,2026-01-05 01:48:00
T8084,MULE016,MULE004,8871.0,2026-01-28 11:27:00
T5309,A00154,A00305,2075.82,2026-01-30 11:44:00
T1877,A00192,A00070,2342.93,2026-01-09 20:04:00
T2489,A00346,A00169,1325.12,2026-01-13 11:47:00
T8096,MULE002,MULE007,8124.0,2026-01-11 14:47:00
T4480,A00106,A00191,808.13,2026-01-04 12:29:00
T1183,A00355,A00297,950.89,2026-01-06 20:13:00
T2526,A00252,A00236,2367.21,2026-01-02 18:41:00
T8639,MULE002,MULE009,8977.0,2026-01-24 00:51:00
T1171,A00114,A00002,1772.65,2026-01-29 20:07:00
T11294,SHELL008,A00273,7527.27,2026-01-10 04:44:00
T2183,A00347,A00049,4448.1,2026-01-02 04:21:00
T12413,MULE008,SHELL001,949.51,2026-01-14 09:15:00
T9267,MULE007,MULE002,8235.0,2026-01-20 06:08:00
T6793,A00388,A00247,4938.32,2026-01-02 02:17:00
T9544,MULE002,MULE020,8027.0,2026-01-28 10:09:00
T11071,MULE010,SHELL005,1118.66,2026-01-29 05:31:00
T5922,A00283,A00334,1637.58,2026-01-07 09:51:00
T3372,A00040,A00115,2870.47,2026-01-27 03:26:00
T11856,SHELL020,A00183,8589.2,2026-01-06 22:30:00
T1860,A00049,A00317,1873.32,2026-01-25 13:31:00
T1978,A00192,A00263,3691.49,2026-01-01 19:09:00
T8130,MULE002,MULE014,8189.0,2026-01-11 16:20:00
T11319,MULE007,SHELL019,627.38,2026-01-12 12:56:00
T6782,A00203,A00248,3258.6,2026-01-10 14:27:00
T1879,A00172,A00066,257.26,2026-01-26 21:08:00
T916,A00120,A00278,1797.48,2026-01-01 10:28:00
T3589,A00107,A00176,3528.3,2026-01-23 22:14:00
T12952,SHELL006,A00200,9015.1,2026-01-01 19:12:00
T3122,A00299,A00236,687.52,2026-01-15 12:47:00
T388,A00393,A00071,3844.39,2026-01-14 04:09:00
T1312,A00327,A00010,4404.69,2026-01-13 21:36:00
T1033,A00058,A00213,833.25,2026-01-26 18:52:00
T12271,MULE007,SHELL018,872.13,2026-01-02 23:37:00
T6585,A00133,A00076,4240.88,2026-01-22 16:51:00
T11602,SHELL011,A00218,6283.64,2026-01-21 11:42:00
T6383,A00373,A00236,3726.06,2026-01-29 02:46:00
T7284,A00105,MULE016,9810.05,2026-01-14 02:21:00
T6726,A00167,A00117,2368.84,2026-01-10 02:19:00
T8577,MULE006,MULE020,8927.0,2026-01-08 11:57:00
T10586,MULE020,MULE007,8148.0,2026-01-01 18:33:00
T10635,MULE020,MULE014,8155.0,2026-01-23 14:21:00
T4937,A00151,A00400,792.33,2026-01-20 13:32:00
T932,A00238,A00136,4277.16,2026-01-05 02:45:00
T12341,MULE008,SHELL020,583.38,2026-01-29 06:56:00
T4020,A00374,A00062,1725.77,2026-01-05 06:50:00
T692,A00300,A00297,3628.06,2026-01-14 10:25:00
T8594,MULE019,MULE016,8588.0,2026-01-22 14:45:00
T5988,A00006,A00192,3107.86,2026-01-18 04:21:00
T6365,A00259,A00081,674.61,2026-01-27 03:03:00
T1910,A00378,A00386,2942.58,2026-01-10 13:09:00
T830,A00360,A00068,1323.42,2026-01-15 15:48:00
T3499,A00054,A00218,3526.35,2026-01-18 02:20:00
T9827,MULE010,MULE016,8146.0,2026-01-08 17:38:00
T2082,A00161,A00103,2130.14,2026-01-12 10:26:00
T11575,MULE002,SHELL005,1286.29,2026-01-13 06:25:00
T12275,MULE017,SHELL014,1457.34,2026-01-16 01:13:00
T45,A00036,A00390,2710.26,2026-01-06 17:21:00
T7198,A00216,MULE005,9235.33,2026-01-21 22:37:00
T3940,A00140,A00021,1969.36,2026-01-12 15:01:00
T950,A00141,A00144,2285.46,2026-01-07 18:20:00
T7109,A00368,MULE018,9585.14,2026-01-25 06:54:00
T7314,A00193,MULE009,9811.08,2026-01-14 14:11:00
T7841,A00148,MULE001,9696.59,2026-01-15 20:46:00
T4320,A00111,A00034,2047.94,2026-01-18 04:14:00
T2966,A00350,A00238,485.89,2026-01-29 11:42:00
